obs_id,code,irai_theme,country,iso3,year,verified_value,data_source,indicator_name,indicator_type,variant,variant_type,query
2300,Coursera_Biz,Adoption,Netherlands,NLD,2023,0.2,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Netherlands in 2023? Please provide a specific numeric value if the information is available to you."
2300,Coursera_Biz,Adoption,Netherlands,NLD,2023,0.2,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Netherlands's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Netherlands and the regional average if the information is available to you."
2300,Coursera_Biz,Adoption,Netherlands,NLD,2023,0.2,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Netherlands in 2023? Please provide a specific numeric value if the information is available to you."
2301,Coursera_Biz,Adoption,Nigeria,NGA,2023,0.82,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Nigeria in 2023? Please provide a specific numeric value if the information is available to you."
2301,Coursera_Biz,Adoption,Nigeria,NGA,2023,0.82,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Nigeria's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Nigeria and the regional average if the information is available to you."
2301,Coursera_Biz,Adoption,Nigeria,NGA,2023,0.82,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Nigeria in 2023? Please provide a specific numeric value if the information is available to you."
2302,Coursera_Biz,Adoption,North Korea,PRK,2023,0.34,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for North Korea in 2023? Please provide a specific numeric value if the information is available to you."
2302,Coursera_Biz,Adoption,North Korea,PRK,2023,0.34,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did North Korea's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for North Korea and the regional average if the information is available to you."
2302,Coursera_Biz,Adoption,North Korea,PRK,2023,0.34,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for North Korea in 2023? Please provide a specific numeric value if the information is available to you."
2303,Coursera_Biz,Adoption,Pakistan,PAK,2023,0.24,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Pakistan in 2023? Please provide a specific numeric value if the information is available to you."
2303,Coursera_Biz,Adoption,Pakistan,PAK,2023,0.24,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Pakistan's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Pakistan and the regional average if the information is available to you."
2303,Coursera_Biz,Adoption,Pakistan,PAK,2023,0.24,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Pakistan in 2023? Please provide a specific numeric value if the information is available to you."
2304,Coursera_Biz,Adoption,Panama,PAN,2023,0.87,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Panama in 2023? Please provide a specific numeric value if the information is available to you."
2304,Coursera_Biz,Adoption,Panama,PAN,2023,0.87,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Panama's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Panama and the regional average if the information is available to you."
2304,Coursera_Biz,Adoption,Panama,PAN,2023,0.87,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Panama in 2023? Please provide a specific numeric value if the information is available to you."
2305,Coursera_Biz,Adoption,Paraguay,PRY,2023,0.82,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Paraguay in 2023? Please provide a specific numeric value if the information is available to you."
2305,Coursera_Biz,Adoption,Paraguay,PRY,2023,0.82,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Paraguay's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Paraguay and the regional average if the information is available to you."
2305,Coursera_Biz,Adoption,Paraguay,PRY,2023,0.82,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Paraguay in 2023? Please provide a specific numeric value if the information is available to you."
2306,Coursera_Biz,Adoption,Peru,PER,2023,0.29,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Peru in 2023? Please provide a specific numeric value if the information is available to you."
2306,Coursera_Biz,Adoption,Peru,PER,2023,0.29,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Peru's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Peru and the regional average if the information is available to you."
2306,Coursera_Biz,Adoption,Peru,PER,2023,0.29,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Peru in 2023? Please provide a specific numeric value if the information is available to you."
2307,Coursera_Biz,Adoption,Qatar,QAT,2023,0.77,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Qatar in 2023? Please provide a specific numeric value if the information is available to you."
2307,Coursera_Biz,Adoption,Qatar,QAT,2023,0.77,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Qatar's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Qatar and the regional average if the information is available to you."
2307,Coursera_Biz,Adoption,Qatar,QAT,2023,0.77,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Qatar in 2023? Please provide a specific numeric value if the information is available to you."
2308,Coursera_Biz,Adoption,Romania,ROU,2023,0.89,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Romania in 2023? Please provide a specific numeric value if the information is available to you."
2308,Coursera_Biz,Adoption,Romania,ROU,2023,0.89,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Romania's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Romania and the regional average if the information is available to you."
2308,Coursera_Biz,Adoption,Romania,ROU,2023,0.89,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Romania in 2023? Please provide a specific numeric value if the information is available to you."
2309,Coursera_Biz,Adoption,Russia,RUS,2023,0.8,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Russia in 2023? Please provide a specific numeric value if the information is available to you."
2309,Coursera_Biz,Adoption,Russia,RUS,2023,0.8,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Russia's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Russia and the regional average if the information is available to you."
2309,Coursera_Biz,Adoption,Russia,RUS,2023,0.8,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Russia in 2023? Please provide a specific numeric value if the information is available to you."
2310,Coursera_Biz,Adoption,Rwanda,RWA,2023,0.9,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Rwanda in 2023? Please provide a specific numeric value if the information is available to you."
2310,Coursera_Biz,Adoption,Rwanda,RWA,2023,0.9,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Rwanda's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Rwanda and the regional average if the information is available to you."
2310,Coursera_Biz,Adoption,Rwanda,RWA,2023,0.9,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Rwanda in 2023? Please provide a specific numeric value if the information is available to you."
2311,Coursera_Biz,Adoption,Saudi Arabia,SAU,2023,0.79,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Saudi Arabia in 2023? Please provide a specific numeric value if the information is available to you."
2311,Coursera_Biz,Adoption,Saudi Arabia,SAU,2023,0.79,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Saudi Arabia's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Saudi Arabia and the regional average if the information is available to you."
2311,Coursera_Biz,Adoption,Saudi Arabia,SAU,2023,0.79,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Saudi Arabia in 2023? Please provide a specific numeric value if the information is available to you."
2312,Coursera_Biz,Adoption,Singapore,SGP,2023,0.24,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Singapore in 2023? Please provide a specific numeric value if the information is available to you."
2312,Coursera_Biz,Adoption,Singapore,SGP,2023,0.24,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Singapore's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Singapore and the regional average if the information is available to you."
2312,Coursera_Biz,Adoption,Singapore,SGP,2023,0.24,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Singapore in 2023? Please provide a specific numeric value if the information is available to you."
2313,Coursera_Biz,Adoption,Slovenia,SVN,2023,0.07,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Slovenia in 2023? Please provide a specific numeric value if the information is available to you."
2313,Coursera_Biz,Adoption,Slovenia,SVN,2023,0.07,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Slovenia's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Slovenia and the regional average if the information is available to you."
2313,Coursera_Biz,Adoption,Slovenia,SVN,2023,0.07,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Slovenia in 2023? Please provide a specific numeric value if the information is available to you."
2314,Coursera_Biz,Adoption,South Africa,ZAF,2023,0.63,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for South Africa in 2023? Please provide a specific numeric value if the information is available to you."
2314,Coursera_Biz,Adoption,South Africa,ZAF,2023,0.63,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did South Africa's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for South Africa and the regional average if the information is available to you."
2314,Coursera_Biz,Adoption,South Africa,ZAF,2023,0.63,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for South Africa in 2023? Please provide a specific numeric value if the information is available to you."
2315,Coursera_Biz,Adoption,Spain,ESP,2023,0.32,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Spain in 2023? Please provide a specific numeric value if the information is available to you."
2315,Coursera_Biz,Adoption,Spain,ESP,2023,0.32,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Spain's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Spain and the regional average if the information is available to you."
2315,Coursera_Biz,Adoption,Spain,ESP,2023,0.32,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Spain in 2023? Please provide a specific numeric value if the information is available to you."
2316,Coursera_Biz,Adoption,Sri Lanka,LKA,2023,0.06,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Sri Lanka in 2023? Please provide a specific numeric value if the information is available to you."
2316,Coursera_Biz,Adoption,Sri Lanka,LKA,2023,0.06,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Sri Lanka's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Sri Lanka and the regional average if the information is available to you."
2316,Coursera_Biz,Adoption,Sri Lanka,LKA,2023,0.06,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Sri Lanka in 2023? Please provide a specific numeric value if the information is available to you."
2317,Coursera_Biz,Adoption,St. Kitts And Nevis,KNA,2023,0.49,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for St. Kitts And Nevis in 2023? Please provide a specific numeric value if the information is available to you."
2317,Coursera_Biz,Adoption,St. Kitts And Nevis,KNA,2023,0.49,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did St. Kitts And Nevis's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for St. Kitts And Nevis and the regional average if the information is available to you."
2317,Coursera_Biz,Adoption,St. Kitts And Nevis,KNA,2023,0.49,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for St. Kitts And Nevis in 2023? Please provide a specific numeric value if the information is available to you."
2318,Coursera_Biz,Adoption,St. Lucia,LCA,2023,0.06,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for St. Lucia in 2023? Please provide a specific numeric value if the information is available to you."
2318,Coursera_Biz,Adoption,St. Lucia,LCA,2023,0.06,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did St. Lucia's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for St. Lucia and the regional average if the information is available to you."
2318,Coursera_Biz,Adoption,St. Lucia,LCA,2023,0.06,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for St. Lucia in 2023? Please provide a specific numeric value if the information is available to you."
2319,Coursera_Biz,Adoption,Sudan,SDN,2023,0.03,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Sudan in 2023? Please provide a specific numeric value if the information is available to you."
2319,Coursera_Biz,Adoption,Sudan,SDN,2023,0.03,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Sudan's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Sudan and the regional average if the information is available to you."
2319,Coursera_Biz,Adoption,Sudan,SDN,2023,0.03,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Sudan in 2023? Please provide a specific numeric value if the information is available to you."
2320,Coursera_Biz,Adoption,Sweden,SWE,2023,0.99,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Sweden in 2023? Please provide a specific numeric value if the information is available to you."
2320,Coursera_Biz,Adoption,Sweden,SWE,2023,0.99,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Sweden's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Sweden and the regional average if the information is available to you."
2320,Coursera_Biz,Adoption,Sweden,SWE,2023,0.99,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Sweden in 2023? Please provide a specific numeric value if the information is available to you."
2321,Coursera_Biz,Adoption,Thailand,THA,2023,0.76,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Thailand in 2023? Please provide a specific numeric value if the information is available to you."
2321,Coursera_Biz,Adoption,Thailand,THA,2023,0.76,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Thailand's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Thailand and the regional average if the information is available to you."
2321,Coursera_Biz,Adoption,Thailand,THA,2023,0.76,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Thailand in 2023? Please provide a specific numeric value if the information is available to you."
2322,Coursera_Biz,Adoption,Tonga,TON,2023,0.82,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Tonga in 2023? Please provide a specific numeric value if the information is available to you."
2322,Coursera_Biz,Adoption,Tonga,TON,2023,0.82,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Tonga's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Tonga and the regional average if the information is available to you."
2322,Coursera_Biz,Adoption,Tonga,TON,2023,0.82,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Tonga in 2023? Please provide a specific numeric value if the information is available to you."
2323,Coursera_Biz,Adoption,Trinidad And Tobago,TTO,2023,0.92,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Trinidad And Tobago in 2023? Please provide a specific numeric value if the information is available to you."
2323,Coursera_Biz,Adoption,Trinidad And Tobago,TTO,2023,0.92,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Trinidad And Tobago's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Trinidad And Tobago and the regional average if the information is available to you."
2323,Coursera_Biz,Adoption,Trinidad And Tobago,TTO,2023,0.92,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Trinidad And Tobago in 2023? Please provide a specific numeric value if the information is available to you."
2324,Coursera_Biz,Adoption,Turkey,TUR,2023,0.76,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Turkey in 2023? Please provide a specific numeric value if the information is available to you."
2324,Coursera_Biz,Adoption,Turkey,TUR,2023,0.76,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did Turkey's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for Turkey and the regional average if the information is available to you."
2324,Coursera_Biz,Adoption,Turkey,TUR,2023,0.76,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for Turkey in 2023? Please provide a specific numeric value if the information is available to you."
2325,Coursera_Biz,Adoption,United Arab Emirates,ARE,2023,0.41,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for United Arab Emirates in 2023? Please provide a specific numeric value if the information is available to you."
2325,Coursera_Biz,Adoption,United Arab Emirates,ARE,2023,0.41,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did United Arab Emirates's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for United Arab Emirates and the regional average if the information is available to you."
2325,Coursera_Biz,Adoption,United Arab Emirates,ARE,2023,0.41,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for United Arab Emirates in 2023? Please provide a specific numeric value if the information is available to you."
2326,Coursera_Biz,Adoption,United Kingdom,GBR,2023,0.95,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for United Kingdom in 2023? Please provide a specific numeric value if the information is available to you."
2326,Coursera_Biz,Adoption,United Kingdom,GBR,2023,0.95,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did United Kingdom's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for United Kingdom and the regional average if the information is available to you."
2326,Coursera_Biz,Adoption,United Kingdom,GBR,2023,0.95,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for United Kingdom in 2023? Please provide a specific numeric value if the information is available to you."
2327,Coursera_Biz,Adoption,United States,USA,2023,0.88,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for United States in 2023? Please provide a specific numeric value if the information is available to you."
2327,Coursera_Biz,Adoption,United States,USA,2023,0.88,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,2,comparative,"According to the Coursera Global Skills Report, how did United States's Coursera Business Skills Proficiency Score in 2023 compare to the average for its geographic region? Please provide specific numeric values for United States and the regional average if the information is available to you."
2327,Coursera_Biz,Adoption,United States,USA,2023,0.88,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Adoption indicators. According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for United States in 2023? Please provide a specific numeric value if the information is available to you."
2328,Coursera_Biz,Adoption,United States Minor Outlying Islands,UMI,2023,0.63,the Coursera Global Skills Report,the Coursera Business Skills Proficiency Score,continuous,1,direct_numeric,"According to the Coursera Global Skills Report, what was the Coursera Business Skills Proficiency Score for United States Minor Outlying Islands in 2023? Please provide a specific numeric value if the information is available to you."
